URL,Question,Answer,Similarity
https://wiki.umiacs.umd.edu/umiacs/index.php/KVM,Describe the process to forward ports during virtual machine configuration in KVM.,"The functionality to forward ports is achieved by editing the XML file for your domain directly. First, create your VM with virt-manager and shut it down, then run 'virsh -c qemu:///session' in a shell to access the virsh shell and edit the VM's XML.",0.3777596950531006
https://wiki.umiacs.umd.edu/umiacs/index.php/KVM,"According to the text, how would you forward port 2222 to port 22?",You need to replace the <domain> tag in the XML file with <domain type='kvm' xmlns:qemu='http://libvirt.org/schemas/domain/qemu/1.0'> and insert the lines '<qemu:commandline><qemu:arg value='-redir'/><qemu:arg value='tcp:2222::22'/></qemu:commandline>' just above the last </domain> tag.,0.3756212294101715
https://wiki.umiacs.umd.edu/umiacs/index.php/KVM,What command can be used to start a Windows installation in a more automated way?,The command 'virt-install' can be used to start a Windows installation in an automated fashion.,0.23852704465389252
https://wiki.umiacs.umd.edu/umiacs/index.php/KVM,What happens when virt-install is executed with a Windows 10 x64 ISO?,Executing virt-install with a Windows 10 x64 ISO spawns virt-viewer automatically and shows the Windows installer screen.,0.2657680809497833
https://wiki.umiacs.umd.edu/umiacs/index.php/KVM,What resources are specified in the virt-install command for creating a Windows virtual machine?,The resources specified include a 40G disk and 16GB of RAM.,0.24285940825939178
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What is the preferred method for hosting websites in UMIACS?,Hosting websites in UMIACS Object Store is the preferred method.,0.7430655360221863
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,How can faculty members and authorized users modify their public profiles on the UMIACS homepage?,Faculty members and authorized users can modify their own public profiles on the main UMIACS homepage by following the instructions in ContentManagement.,0.5666605830192566
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What is the URL format for a personal website at UMIACS?,"The URL format for a personal website at UMIACS is http://www.umiacs.umd.edu/~username, where username is the UMIACS username.",0.6097357869148254
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What must users set their directory Home Page to after creating a website in the UMIACS Object Store?,"Users must set their directory Home Page to the bucket's URL, which ends in umiacs.io.",0.5176178216934204
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What happens to a personal webpage after a user departs from UMIACS?,The personal webpage is not permanently continued upon the user's departure from UMIACS.,0.4579486846923828
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What should be done if a user believes that their personal website needs to be hosted on the deprecated Nexus File Space?,"If a user believes that their personal website needs to be hosted on the deprecated Nexus File Space, they should contact the Help Desk.",0.29869210720062256
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What is the first step to create a password-protected folder in UMIACS web space?,The first step is to create the directory you want to password protect or cd into the directory you want to protect.,0.31825241446495056
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What file must be created in a directory to enable password protection for that directory?,A file called .htaccess must be created in the directory to enable password protection.,0.2181279957294464
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What command is used to create the .htpasswd file for password protection in UMIACS?,"The command used is htpasswd -c .htpasswd username, where username is the name of the user.",0.18797403573989868
https://wiki.umiacs.umd.edu/umiacs/index.php/WebSpace,What directive is used to restrict content based on IP address in UMIACS web space?,The SetEnvIF directive is used to restrict content based on IP address.,0.2150186002254486
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe,What is the address of the Iribe building?,"8125 Paint Branch Drive, College Park, MD 20742",0.4436292350292206
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe,What specific facilities are available in the Iribe building?,"Conference Rooms, Mail Room, Fax Machine, Office TVs",0.46908754110336304
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe,What type of printers are mentioned in the miscellaneous section of the Iribe building information?,UMIACS Public Printers,0.5791282653808594
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe,What type of network does the Iribe building provide?,Iribe Wired Network,0.5331881046295166
https://wiki.umiacs.umd.edu/umiacs/index.php/Shell,What web application can be used to change your default shell for new access?,You can use the web application at https://intranet.umiacs.umd.edu/directory/info/ to change your default shell for new access.,0.7206205129623413
https://wiki.umiacs.umd.edu/umiacs/index.php/Shell,What warning is provided regarding changing your shell?,Attempting to change your shell by starting a new shell in the initialization files for your current shell can result in issues in services such as sftp.,0.6301432847976685
https://wiki.umiacs.umd.edu/umiacs/index.php/Shell,What command can you type in a terminal to see what shell you are using?,You can type 'echo $SHELL' in a terminal to see what shell you are using.,0.5496726036071777
https://wiki.umiacs.umd.edu/umiacs/index.php/Shell,What types of shells are mentioned in the section about adding paths?,"The types of shells mentioned are Bash, Tcsh, sh, csh, zsh, and ksh.",0.5049381256103516
https://wiki.umiacs.umd.edu/umiacs/index.php/Clear_Cache,What action is recommended if a webpage is loading correctly for others but incorrectly for you?,Cleaning your cache will most likely resolve this.,0.46657413244247437
https://wiki.umiacs.umd.edu/umiacs/index.php/Clear_Cache,What is the first step to take if you need to clear the cache on your browser?,Follow the link below specific to the browser that you are using.,0.44774168729782104
https://wiki.umiacs.umd.edu/umiacs/index.php/Clear_Cache,Where can you find the instructions for clearing cache in Google Chrome?,At the link: https://support.google.com/accounts/answer/32050?co=GENIE.Platform%3DDesktop&hl=en,0.251283198595047
https://wiki.umiacs.umd.edu/umiacs/index.php/Clear_Cache,Which browser has a support page linked for clearing cache at 'https://support.mozilla.org/en-US/kb/how-clear-firefox-cache'?,Firefox.,0.30056679248809814
https://wiki.umiacs.umd.edu/umiacs/index.php/Clear_Cache,What is the link for the instructions on how to clear browsing history in Safari?,https://support.apple.com/guide/safari/clear-your-browsing-history-sfri47acf5d6/mac,0.5585364103317261
https://wiki.umiacs.umd.edu/umiacs/index.php/Clear_Cache,Which browser's cache clearing instructions can be found at 'https://support.microsoft.com/en-us/help/10607/microsoft-edge-view-delete-browser-history'?,Microsoft Edge.,0.25777411460876465
https://wiki.umiacs.umd.edu/umiacs/index.php/Services/OnSite,What current offerings are listed in the Services/OnSite section?,"Printing and Scanning, Wired Network Access, Wireless Network Access",0.5893669128417969
https://wiki.umiacs.umd.edu/umiacs/index.php/SecureCopy,What does SCP stand for in the context of copying data?,Secure Copy,0.4798998534679413
https://wiki.umiacs.umd.edu/umiacs/index.php/SecureCopy,What is the primary purpose of SCP?,To securely copy files and directories between two locations using SSH.,0.6337783336639404
https://wiki.umiacs.umd.edu/umiacs/index.php/SecureCopy,Which operating systems support the SCP command mentioned in the text?,"Red Hat Enterprise Linux, Ubuntu Linux, macOS, and Windows.",0.1240808442234993
https://wiki.umiacs.umd.edu/umiacs/index.php/SecureCopy,What command is used to copy 'source_file0.txt' to 'target_file0.txt' on hostname.umiacs.umd.edu?,[username@hostname ~]$ scp source_file0.txt username@hostname.umiacs.umd.edu:~/target_file0.txt,0.7500636577606201
https://wiki.umiacs.umd.edu/umiacs/index.php/SecureCopy,What command would you use to copy 'source_file1.txt' from hostname.umiacs.umd.edu to the local machine?,[username@hostname ~]$ scp username@hostname.umiacs.umd.edu:~/source_file1.txt target_file1.txt,0.7577420473098755
https://wiki.umiacs.umd.edu/umiacs/index.php/SecureCopy,What is noted about the syntax of the scp command?,The syntax of scp is very similar to that of the UNIX command cp with the addition of a hostname and username.,0.5339100360870361
https://wiki.umiacs.umd.edu/umiacs/index.php/SecureCopy,What is the name of the utility available for Windows hosts mentioned in connection with SCP?,WinSCP,0.3312116265296936
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,As of which semester must you have a rationale other than COVID-19 precautions to use the Alternative Pickup service?,Fall 2021,0.18504340946674347
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What information must you provide in your initial request for picking up or dropping off an item?,"Your name, what you are looking to pick up or drop off, the color, make, and model of the vehicle (if applicable), and the rough 15-minute window that you are planning on stopping by in.",0.5202493667602539
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What should you ensure to have during pickup to verify your identity?,A photo ID,0.16558383405208588
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What phone number should you call when you are at the loop in parking lot GG1?,(301) 405-1775,0.16095750033855438
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What may happen if you arrive on campus without notifying the staff beforehand?,You will not be able to be serviced.,0.16614440083503723
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What is required for the pickup of large or heavy items?,They may only be picked up using car transportation instead of allowing on foot pickup to prevent accidental damage.,0.4089357256889343
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,From which entrance should you turn onto Paint Branch Drive to follow the directions provided for reaching the loop behind the A.V. Williams building?,The main entrance to campus (off US Rt. 1),0.29095718264579773
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What do you do immediately after making a right at the stop sign past A.V. Williams?,Enter lot GG1.,0.14696550369262695
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What do you pass straight at the stop sign after the Xfinity Center when following directions from the Paint Branch Drive entrance?,The Biomolecular Sciences and A. James Clark Hall buildings.,0.037574417889118195
https://wiki.umiacs.umd.edu/umiacs/index.php/AlternativePickup,What online resource is mentioned for viewing a full campus map?,https://maps.umd.edu/map/,0.29602229595184326
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,What is a common method that phishing attacks use to disguise themselves?,"Phishing attacks may be hard to distinguish from legitimate administrative messages, especially those in which the supposed UMIACS staff advise or require users to take administrative actions related to their account.",0.8361572027206421
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,What should users do to verify the legitimacy of administrative actions suggested by the UMIACS staff?,"Users should check the UMIACS intranet site, which will always have a posted announcement of any administrative actions intended for all UMIACS users.",0.7001058459281921
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,What URL should always be SSL-secured and reported as a secure connection when visited?,Any URL in the *.umiacs.umd.edu domain should always be SSL-secured and reported as a secure connection.,0.6861465573310852
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,What tool does UMIACS provide to confirm the legitimacy of messages from staff?,"UMIACS provides a tool called Verify Staff GPG Messages from the UMIACS intranet site, which allows users to paste the text of the message and confirm that the sender is legitimate.",0.6456804871559143
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,Which communications will not be signed with a staff member's GPG key?,Communications that are initiated by users through the Jira ticket system or in response to these tickets will not be signed.,0.1531437635421753
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,List two signs that may indicate a phishing attempt.,"Bogus to and from addresses (not within the UMIACS or UMD domains) and messages that do not directly reference you by name (e.g., 'Hello user' or 'Hello researcher').",0.6427953839302063
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,What should users do before clicking on links or opening attachments in a suspicious message?,Users should hover over links to check where they really point to instead of clicking on them.,0.2536271810531616
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,What immediate action should you take if you believe you've fallen victim to a phishing attack?,You should contact the Help Desk immediately.,0.16600267589092255
https://wiki.umiacs.umd.edu/umiacs/index.php/Phishing,What preventive measures may be taken by UMIACS if you report a potential account compromise?,This typically will involve a password change as well as possibly locking out access to your account for some period of time while ensuring your account is secure.,0.2782319486141205
https://wiki.umiacs.umd.edu/umiacs/index.php/Services/EMail,What service is provided for @umiacs.umd.edu email addresses?,"E-mail forwarding, which forwards an @umiacs.umd.edu email address to another address of your choice.",0.8349526524543762
https://wiki.umiacs.umd.edu/umiacs/index.php/Services/EMail,What type of email services are indicated under Mailing Lists?,Mail reflectors and aliases.,0.43439680337905884
https://wiki.umiacs.umd.edu/umiacs/index.php/Services/EMail,Who should be contacted to set up local mail resources?,UMIACS Staff.,0.49784085154533386
https://wiki.umiacs.umd.edu/umiacs/index.php/Caffe,What command is used to verify that the NVIDIA driver is installed and can see the GPUs?,Run nvidia-smi -L to verify the NVIDIA driver is installed and can see your GPUs.,0.46100491285324097
https://wiki.umiacs.umd.edu/umiacs/index.php/Caffe,What is the version of CUDA mentioned to build Caffe?,CUDA version 8.0.44 is mentioned to build Caffe.,0.6259605884552002
https://wiki.umiacs.umd.edu/umiacs/index.php/Caffe,What repository command is used to clone Caffe?,$ git clone https://github.com/BVLC/caffe.git.,0.35441240668296814
https://wiki.umiacs.umd.edu/umiacs/index.php/Caffe,What commands are needed to build Caffe with CPU-only capability?,"The commands needed are: git clone https://github.com/BVLC/caffe.git, cd caffe, cp Makefile.config.example Makefile.config, set CPUONLY := 1 in Makefile.config, make, make test, make runtest.",0.3199281096458435
https://wiki.umiacs.umd.edu/umiacs/index.php/Caffe,What specific MATLAB version is required to use Caffe and which GCC version is required for compiling mex files?,Matlab 2015a is required and it supports GCC 4.7.x for compiling mex files.,0.18315543234348297
https://wiki.umiacs.umd.edu/umiacs/index.php/Caffe,What should be set in the Makefile.config to enable cuDNN?,# USE_CUDNN := 1 should be uncommented in Makefile.config to enable cuDNN.,0.41574826836586
https://wiki.umiacs.umd.edu/umiacs/index.php/WebCrawling,What is the general activity referred to as 'crawling' in the context of this text?,"Web crawling, scraping, or otherwise downloading large sets of publicly available information on the Internet.",0.6205902099609375
https://wiki.umiacs.umd.edu/umiacs/index.php/WebCrawling,What should one understand before crawling publicly accessible data?,"One should understand if any publicly accessible data is encumbered or not, and what the restrictions are on any data that is crawled.",0.516391396522522
https://wiki.umiacs.umd.edu/umiacs/index.php/WebCrawling,What are the potential consequences of bad behavior from a single user on UMIACS systems?,Bad behavior on the part of a single user from UMIACS systems can result in all access to a service being banned from UMIACS' public IP addresses.,0.6131216287612915
https://wiki.umiacs.umd.edu/umiacs/index.php/WebCrawling,What types of organizations might have restrictions on crawling despite providing access to academic institutions?,There are a number of different organizations that give access through IP based filtering but have restrictions on crawling.,0.6947501301765442
https://wiki.umiacs.umd.edu/umiacs/index.php/WebCrawling,What is advised against when dealing with limitations or restrictions of publicly available services?,You should never try to evade limitations or restrictions imposed by the site or owner for publicly available services that you are looking to crawl.,0.6128898859024048
https://wiki.umiacs.umd.edu/umiacs/index.php/WebCrawling,Which two examples of databases or sites with restrictions on crawling are mentioned in the text?,University of Maryland Library Resources and NCBI.,0.19621820747852325
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,What does SFTP stand for?,SSH File Transfer Protocol,0.5301069021224976
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,On which protocol is SFTP layered?,SSH protocol,0.4048512279987335
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,Why is SFTP preferred over FTP?,It is used to securely transfer and manage files on remote systems.,0.3414918780326843
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,What issue can occur if interactive programs are run in shell initialization files when using SFTP?,It causes SFTP to fail.,0.5146394371986389
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,"What command is used to connect to an SFTP server from a terminal under Red Hat Enterprise Linux, Ubuntu Linux, or macOS?",sftp bkirz@$HOSTNAME.umiacs.umd.edu,0.7353312969207764
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,What should be replaced in the SFTP command to connect to the desired host?,$HOSTNAME with the name of the host you are trying to connect.,0.3614904582500458
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,What SFTP client is already installed for UMIACS supported Windows hosts?,A SFTP client is already installed.,0.5791870951652527
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,Which software can be downloaded to enable SSH and SFTP access on hosts other than UMIACS supported Windows hosts?,winSCP,0.30815109610557556
https://wiki.umiacs.umd.edu/umiacs/index.php/SSHFileTransferProtocol,Where can more information about SFTP be found?,http://www.openssh.org/,0.34223076701164246
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,What is LaTeX primarily used for?,LaTeX is a high-quality typesetting system designed for the production of technical and scientific documentation.,0.5018734335899353
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,What is recommended for LaTeX installation on Windows?,A full-featured suite such as TeX Live or MiKTeX is recommended for LaTeX installation on Windows.,0.5977355241775513
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,Which command is used to list installed packages in TeX Live?,$ tlmgr list --only-installed,0.13074469566345215
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,What command is used to compile a LaTeX file into a DVI file?,$ latex example.tex,0.40067070722579956
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,What tool is suggested to convert a DVI file into a PDF?,dvipdfmx is suggested to convert a DVI file into a PDF.,0.28477320075035095
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,Which version of TeX Live comes preinstalled on supported RHEL7 workstations?,TeX Live 2013 comes preinstalled on supported RHEL7 workstations.,0.3791658878326416
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,What should you do if your output PDF does not look right?,"You may need to use different conversion tools, and your workflow may necessarily vary depending on the contents of your document.",0.12171575427055359
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,What is the de facto standard for the communication and publication of scientific documents?,LaTeX is the de facto standard for the communication and publication of scientific documents.,0.4238086938858032
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,Where can you find more LaTeX project documentation?,You can find more LaTeX project documentation on the LaTeX project documentation page.,0.38624662160873413
https://wiki.umiacs.umd.edu/umiacs/index.php/LaTeX,What is the output of compiling example.tex in the provided example?,The output is an example.dvi file.,0.1859511137008667
https://wiki.umiacs.umd.edu/umiacs/index.php/Branding,What is the primary objective of UMIACS regarding branding?,"UMIACS seeks to have a strong, easily-recognizable brand both on Campus and among peer institutions.",0.7462494969367981
https://wiki.umiacs.umd.edu/umiacs/index.php/Branding,What type of resources are mentioned as potentially useful for branding?,Branding resources.,0.5001853108406067
https://wiki.umiacs.umd.edu/umiacs/index.php/Branding,What is indicated as the preferred logo for visual presentations?,The UMIACS Logo.,0.7407146692276001
https://wiki.umiacs.umd.edu/umiacs/index.php/Branding,What are the two horizontal alternatives mentioned in relation to the UMIACS logo?,Horizontal Alternative 1 and Horizontal Alternative 2.,0.26911264657974243
https://wiki.umiacs.umd.edu/umiacs/index.php/Branding,What alternative option is available besides the UMIACS logo?,UMIACS Logo Without Tagline.,0.7565833926200867
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,What type of network does UMIACS provide in Iribe for transient devices?,A wired network.,0.294485479593277
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,What authentication is required for accessing the Iribe wired network?,Authentication using UMIACS credentials.,0.5826359987258911
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,How long is the access valid after the initial authentication on the Iribe wired network?,24 hours.,0.05903581902384758
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,What is the URL to check the status of your registration on the Iribe wired network?,https://packetfence00.iribe.umd.edu/status,0.6018630862236023
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,Where should requests be sent to make the wired network available at a desk?,Email the request to staff@umiacs.umd.edu.,0.5108705759048462
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,What should you include in the email request to connect to the wired network at your desk?,The label of the yellow network jack you are trying to connect.,0.4718986451625824
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,What do you need to do the first time you navigate to a webpage on the Iribe wired network?,Authenticate using your UMIACS credentials.,0.5917024612426758
https://wiki.umiacs.umd.edu/umiacs/index.php/Iribe_Wired_Network,How do you disconnect from the Iribe wired network?,By visiting https://packetfence00.iribe.umd.edu/networklogoff.,0.5581780672073364
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,As of when have the compute nodes from CBCB's previous standalone cluster folded into Nexus?,mid 2023,0.08488582074642181
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,What are the two submission hosts you can SSH into for accessing Nexus?,nexuscbcb00.umiacs.umd.edu and nexuscbcb01.umiacs.umd.edu,0.6122395396232605
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,"How many nodes were purchased in October 2022 with center-wide funding, and what is the naming convention for these nodes?",22 nodes named cbcb[00-21],0.39822614192962646
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,"What is the total number of GPU nodes listed in the summary of nodes, and what types of GPUs do they include?",33 GPUs of various types,0.05898074433207512
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,What specific configurations are available for the cbcb partition and cbcb-interactive partition?,The cbcb partition is the default for job allocations on all nodes except those in the cbcb-heng partition. The cbcb-interactive partition only allows interactive jobs.,0.4461994469165802
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,What resource limitations exist for jobs submitted in the cbcb and cbcb-heng partitions regarding core and RAM usage?,The partition has a GrpTRES limit of 100% of the available cores/RAM on the partition-specific nodes plus 50% of the available cores/RAM on legacy nodes in aggregate.,0.22857855260372162
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,Which command must be used to submit a job to the CBCB partition and what parameters should be specified?,--partition=cbcb and --account=cbcb,0.2545740604400635
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,What requires CBCB users to possibly recompile software after migrating to Nexus?,"The CBCB's standalone cluster submission and compute nodes were running RHEL7, and Nexus is exclusively running RHEL8.",0.5029628276824951
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,What is the highest allocated memory allowed for jobs in the highmem QoS in the cbcb partition?,significantly increased memory allocation,0.06528671085834503
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,What type of storage does CBCB still have available from its standalone cluster after migration to Nexus?,All data filesystems that were available in the standalone CBCB cluster are also available in Nexus.,0.5489794015884399
https://wiki.umiacs.umd.edu/umiacs/index.php/Nexus/CBCB,What is the specified maximum job length for interactive jobs in the cbcb-interactive partition?,up to 12 hours,0.06595183908939362
https://wiki.umiacs.umd.edu/umiacs/index.php/SSH_Jumphosts,What is the primary purpose of using jumphosting in SSH?,To SSH through a host in order to access another host.,0.41646483540534973
https://wiki.umiacs.umd.edu/umiacs/index.php/SSH_Jumphosts,What command format is used for jumphosting when the ports for different hosts are the same?,ssh -J user1@host1 user2@host2,0.5568578243255615
https://wiki.umiacs.umd.edu/umiacs/index.php/SSH_Jumphosts,"In the setup for static jumphosts, what must be edited to create a shortcut for SSH commands?",The ~/.ssh/config file.,0.3367229998111725
https://wiki.umiacs.umd.edu/umiacs/index.php/SSH_Jumphosts,What is the basic command format for dynamic jumphosts when multiple hosts are involved?,"ssh -J user1@host1:port1,user2@host2:port2 user3@host3",0.6410541534423828
https://wiki.umiacs.umd.edu/umiacs/index.php/SSH_Jumphosts,How do you specify the final jump host in the ~/.ssh/config file setup?,By adding Host finalJump with HostName myfinaljump.example.org and ProxyJump secondJump.,0.3011452555656433
https://wiki.umiacs.umd.edu/umiacs/index.php/SSH_Jumphosts,What is the significance of static jumphosts compared to dynamic jumphosts?,"Static jumphosts are used for times when you will often need to make the jump, allowing a shorter command.",0.5575706958770752
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What types of computational resources does UMIACS provide?,"Workstations, Laptops, HPC, Virtualization",0.38064008951187134
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What service is included under the category of common-pool resources?,Nexus Cluster,0.23332032561302185
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What type of electronic mail services does UMIACS offer?,Locally hosted E-Mail services.,0.37828052043914795
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What items can be borrowed through UMIACS's equipment loans?,"Laptops, Projectors, Data Storage",0.3781212568283081
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What logistics services are mentioned in the UMIACS service categories?,"Ordering, Procurement, Receiving",0.1811218559741974
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What types of support does UMIACS provide under technical support?,Hardware and OS support,0.29060882329940796
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What web-based collaborative tools are mentioned in the UMIACS services?,"Revision Control, Data Sharing",0.16683180630207062
https://wiki.umiacs.umd.edu/umiacs/index.php/Services,What types of web hosting services are available through UMIACS?,"User Webspace, Lab Webspace, Project Pages",0.35807493329048157
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,What date did UMIACS wind down its Exchange and IMAP mailbox email services?,June 30th 2020,0.007675383239984512
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,Where can users access their email through a browser?,https://mail.google.com/a/umd.edu/,0.6255124807357788
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,What action should users take if they already have a personal Gmail/Google account logged in?,They may need to add a new Google account for their @umd.edu account.,0.6213598847389221
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,On what date did UMIACS notify everyone about the timeline for the email migrations?,May 1st 2020,0.08803176879882812
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,What must users do before May 26th 2020 at 9am to have their mailbox migrated to the UMD Gmail system?,Notify UMIACS Technical Staff that they wanted their mailbox migrated.,0.5261014103889465
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,What email address was set to forward to the user's @g.umd.edu address starting May 26th 2020 at 9am?,@umiacs.umd.edu,0.5386656522750854
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,What types of folders were not migrated but were stored in the archives?,"Deleted Items and Junk E-Mail from Exchange, Deleted Messages, Junk, and Trash from IMAP",0.23003876209259033
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,What is the primary email support provided by the Division of IT?,The web-based offering.,0.05982120335102081
https://wiki.umiacs.umd.edu/umiacs/index.php/EmailMigration,What are the formats provided for archived email for Exchange and IMAP users?,PST format for Exchange users and MBOX format for IMAP users.,0.27875816822052
